feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text
FDBK00620,Survey,Uber Eats,Please add dark mode to the app. After reopening the app. This has happened several times today. A smoother experience would help.,,2026-04-04,English,Android,130,22,0,0,1,feature_request|customer_support,feature_request,0,1
FDBK00621,Survey,Uber Eats,I cannot reach a real support agent through the app. During a busy lunch period. This has happened several times today. A smoother experience would help.,1.0,2026-05-25,English,Android,153,26,0,0,0,customer_support,customer_support,1,1
FDBK00622,Email,Zomato,My saved address disappeared after the app update. While using the latest app version. This has happened several times today. A smoother experience would help.,4.0,2025-04-04,Tamil,Web,159,25,0,0,0,customer_support|account,customer_support,1,1
FDBK00623,Google Play,Zomato,The app gave an inaccurate delivery estimate. When trying to complete checkout. This has happened several times today. A smoother experience would help.,,2025-12-16,Hindi,iOS,152,23,0,0,0,cart_checkout|customer_support,cart_checkout,0,1
FDBK00624,Social Media,DoorDash,The app is easy to use and checkout is very smooth. After returning to the app. This has happened several times today. A smoother experience would help.,5.0,2026-07-28,Tamil,Web,152,27,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00625,Social Media,Zomato,The app crashes whenever I open the orders page. While ordering from a saved address. This has happened several times today. A smoother experience would help.,,2025-04-27,English,iOS,158,26,0,0,0,app_crash|customer_support|account,app_crash,0,1
FDBK00626,Email,DoorDash,The new interface is confusing and navigation takes too many steps. When switching between wi-fi and mobile data. This has happened several times today. A smoother experience would help.,4.0,2025-12-30,Tamil,Android,186,29,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00627,App Store,Uber Eats,The app takes too long to load even on a fast connection. During the evening. This has happened several times today. A smoother experience would help.,3.0,2025-02-16,English,iOS,150,26,0,0,0,performance|customer_support,performance,1,1
FDBK00628,Survey,Zomato,I cannot log in after the latest update. After placing a second order. This has happened several times today. A smoother experience would help.,1.0,2025-07-20,Hindi,Android,143,24,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00629,Survey,Swiggy,Money was deducted but the order was not confirmed. When several items are in the cart. This has happened several times today. A smoother experience would help.,,2025-12-13,Tamil,Android,160,27,0,0,0,payment|cart_checkout|customer_support,payment,0,1
FDBK00630,Email,Grubhub,The order tracking map stopped updating. While checking a previous order. This has happened several times today. A smoother experience would help.,5.0,2026-04-07,English,Web,146,22,0,0,0,order_tracking|customer_support,order_tracking,1,1
FDBK00631,Survey,Grubhub,I did not receive the order confirmation notification. After the latest update. I had to restart the app to continue. A smoother experience would help.,4.0,2025-01-05,Hindi,Android,151,25,0,0,0,notifications|customer_support,notifications,1,1
FDBK00632,Survey,Grubhub,Search results are not relevant to what I type. On my android phone. I had to restart the app to continue. A smoother experience would help.,1.0,2025-06-27,Telugu,iOS,140,26,0,0,0,search|customer_support,search,1,1
FDBK00633,Email,Zomato,Items disappear from my cart before checkout. On my iphone. I had to restart the app to continue. A smoother experience would help.,3.0,2026-06-01,English,Web,131,23,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00634,App Store,Zomato,Please add dark mode to the app. When using mobile data. I had to restart the app to continue. A smoother experience would help.,3.0,2025-12-18,Hindi,iOS,128,24,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00635,Social Media,Grubhub,I cannot reach a real support agent through the app. After reopening the app. I had to restart the app to continue. A smoother experience would help.,5.0,2026-07-15,Tamil,Android,149,27,0,0,0,customer_support,customer_support,1,1
FDBK00636,Social Media,DoorDash,My saved address disappeared after the app update. During a busy lunch period. I had to restart the app to continue. A smoother experience would help.,4.0,2025-07-25,Tamil,iOS,150,26,0,0,0,customer_support|account,customer_support,1,1
FDBK00637,Email,DoorDash,The app gave an inaccurate delivery estimate. While using the latest app version. I had to restart the app to continue. A smoother experience would help.,4.0,2025-05-16,Tamil,Android,153,26,0,0,0,customer_support,customer_support,1,1
FDBK00638,Email,Uber Eats,The app is easy to use and checkout is very smooth. When trying to complete checkout. I had to restart the app to continue. A smoother experience would help.,5.0,2025-12-27,Tamil,iOS,157,29,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00639,Google Play,Swiggy,The app crashes whenever I open the orders page. After returning to the app. I had to restart the app to continue. A smoother experience would help.,4.0,2026-03-09,Hindi,Android,148,27,0,0,0,app_crash|customer_support,app_crash,1,1
FDBK00640,Support Ticket,Zomato,The new interface is confusing and navigation takes too many steps. While ordering from a saved address. I had to restart the app to continue. A smoother experience would help.,2.0,2025-02-24,English,iOS,176,30,0,0,0,ui_ux|customer_support|account,ui_ux,1,1
FDBK00641,Support Ticket,Zomato,The app takes too long to load even on a fast connection. When switching between wi-fi and mobile data. I had to restart the app to continue. A smoother experience would help.,5.0,2025-05-30,Telugu,Android,175,32,0,0,0,performance|customer_support,performance,1,1
FDBK00642,Email,Grubhub,I cannot log in after the latest update. During the evening. I had to restart the app to continue. A smoother experience would help.,1.0,2026-01-03,English,Web,132,24,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00643,Social Media,Swiggy,Money was deducted but the order was not confirmed. After placing a second order. I had to restart the app to continue. A smoother experience would help.,5.0,2025-01-09,Hindi,Web,153,27,0,0,0,payment|customer_support,payment,1,1
FDBK00644,Google Play,Swiggy,The order tracking map stopped updating. When several items are in the cart. I had to restart the app to continue. A smoother experience would help.,4.0,2026-03-03,Tamil,iOS,148,26,0,0,0,order_tracking|cart_checkout|customer_support,order_tracking,1,1
FDBK00645,App Store,DoorDash,I did not receive the order confirmation notification. While checking a previous order. I had to restart the app to continue. A smoother experience would help.,,2025-07-27,Telugu,Android,159,26,0,0,0,notifications|customer_support,notifications,0,1
FDBK00646,App Store,Swiggy,Search results are not relevant to what I type. After the latest update. I had to try the same action again. A smoother experience would help.,3.0,2025-07-18,English,Android,142,26,0,0,0,search|customer_support,search,1,1
FDBK00647,Google Play,Uber Eats,Items disappear from my cart before checkout. On my android phone. I had to try the same action again. A smoother experience would help.,3.0,2026-06-11,English,iOS,136,24,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00648,Support Ticket,Swiggy,Please add dark mode to the app. On my iphone. I had to try the same action again. A smoother experience would help.,4.0,2025-05-14,English,Web,116,23,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00649,Support Ticket,Grubhub,I cannot reach a real support agent through the app. When using mobile data. I had to try the same action again. A smoother experience would help.,2.0,2025-06-08,English,iOS,146,27,0,0,0,customer_support,customer_support,1,1
FDBK00650,Social Media,DoorDash,My saved address disappeared after the app update. After reopening the app. I had to try the same action again. A smoother experience would help.,1.0,2026-05-18,Telugu,Android,145,25,0,0,0,customer_support|account,customer_support,1,1
FDBK00651,Email,Zomato,The app gave an inaccurate delivery estimate. During a busy lunch period. I had to try the same action again. A smoother experience would help.,,2025-07-08,Hindi,Web,143,25,0,0,0,customer_support,customer_support,0,1
FDBK00652,App Store,DoorDash,The app is easy to use and checkout is very smooth. While using the latest app version. I had to try the same action again. A smoother experience would help.,4.0,2025-05-04,English,iOS,157,30,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00653,Email,Grubhub,The app crashes whenever I open the orders page. When trying to complete checkout. I had to try the same action again. A smoother experience would help.,,2025-10-28,Hindi,Android,152,27,0,0,0,app_crash|cart_checkout|customer_support,app_crash,0,1
FDBK00654,App Store,Grubhub,The new interface is confusing and navigation takes too many steps. After returning to the app. I had to try the same action again. A smoother experience would help.,3.0,2025-04-28,Telugu,Android,165,29,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00655,Google Play,Uber Eats,The app takes too long to load even on a fast connection. While ordering from a saved address. I had to try the same action again. A smoother experience would help.,3.0,2025-10-02,English,iOS,164,31,0,0,0,performance|customer_support|account,performance,1,1
FDBK00656,Email,Uber Eats,I cannot log in after the latest update. When switching between wi-fi and mobile data. I had to try the same action again. A smoother experience would help.,4.0,2025-01-26,Hindi,Android,156,28,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00657,Email,Swiggy,Money was deducted but the order was not confirmed. During the evening. I had to try the same action again. A smoother experience would help.,2.0,2025-10-31,English,Android,141,25,0,0,0,payment|customer_support,payment,1,1
FDBK00658,Google Play,Zomato,The order tracking map stopped updating. After placing a second order. I had to try the same action again. A smoother experience would help.,5.0,2026-07-05,Tamil,Android,140,24,0,0,0,order_tracking|customer_support,order_tracking,1,1
FDBK00659,Email,Uber Eats,I did not receive the order confirmation notification. When several items are in the cart. I had to try the same action again. A smoother experience would help.,2.0,2026-03-11,Tamil,Android,160,28,0,0,0,notifications|cart_checkout|customer_support,notifications,1,1
FDBK00660,Social Media,DoorDash,Search results are not relevant to what I type. While checking a previous order. I had to try the same action again. A smoother experience would help.,3.0,2025-06-07,English,Android,150,27,0,0,0,search|customer_support,search,1,1
FDBK00661,Support Ticket,Grubhub,Items disappear from my cart before checkout. After the latest update. The problem made the order process difficult. A smoother experience would help.,2.0,2025-03-17,English,Android,150,23,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00662,Survey,Uber Eats,Please add dark mode to the app. On my android phone. The problem made the order process difficult. A smoother experience would help.,3.0,2025-09-22,Hindi,iOS,133,23,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00663,Google Play,Grubhub,I cannot reach a real support agent through the app. On my iphone. The problem made the order process difficult. A smoother experience would help.,5.0,2025-01-18,English,Android,146,25,0,0,0,customer_support,customer_support,1,1
FDBK00664,Email,Swiggy,My saved address disappeared after the app update. When using mobile data. The problem made the order process difficult. A smoother experience would help.,2.0,2025-02-16,English,iOS,154,24,0,0,0,customer_support|account,customer_support,1,1
FDBK00665,Survey,Uber Eats,The app gave an inaccurate delivery estimate. After reopening the app. The problem made the order process difficult. A smoother experience would help.,,2025-03-30,Hindi,Android,150,23,0,0,0,customer_support,customer_support,0,1
FDBK00666,App Store,Zomato,The app is easy to use and checkout is very smooth. During a busy lunch period. The problem made the order process difficult. A smoother experience would help.,5.0,2026-01-05,Tamil,Web,159,28,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00667,App Store,DoorDash,The app crashes whenever I open the orders page. While using the latest app version. The problem made the order process difficult. A smoother experience would help.,5.0,2026-07-13,Tamil,iOS,164,27,0,0,0,app_crash|customer_support,app_crash,1,1
FDBK00668,Google Play,Swiggy,The new interface is confusing and navigation takes too many steps. When trying to complete checkout. The problem made the order process difficult. A smoother experience would help.,1.0,2025-12-01,Telugu,Web,181,28,0,0,0,ui_ux|cart_checkout|customer_support,ui_ux,1,1
FDBK00669,App Store,DoorDash,The app takes too long to load even on a fast connection. After returning to the app. The problem made the order process difficult. A smoother experience would help.,2.0,2026-07-05,English,Web,165,29,0,0,0,performance|customer_support,performance,1,1
FDBK00670,App Store,Zomato,I cannot log in after the latest update. While ordering from a saved address. The problem made the order process difficult. A smoother experience would help.,2.0,2026-09-06,Telugu,iOS,157,26,0,0,0,login_auth|customer_support|account,login_auth,1,1
FDBK00671,Social Media,Grubhub,Money was deducted but the order was not confirmed. When switching between wi-fi and mobile data. The problem made the order process difficult. A smoother experience would help.,2.0,2025-07-18,English,Web,177,28,0,0,0,payment|customer_support,payment,1,1
FDBK00672,Social Media,Swiggy,The order tracking map stopped updating. During the evening. The problem made the order process difficult. A smoother experience would help.,2.0,2026-07-17,English,Android,140,21,0,0,0,order_tracking|customer_support,order_tracking,1,1
FDBK00673,Support Ticket,Zomato,I did not receive the order confirmation notification. After placing a second order. The problem made the order process difficult. A smoother experience would help.,2.0,2025-07-22,Tamil,Android,164,25,0,0,0,notifications|customer_support,notifications,1,1
FDBK00674,Google Play,Zomato,Search results are not relevant to what I type. When several items are in the cart. The problem made the order process difficult. A smoother experience would help.,4.0,2025-04-13,English,Web,163,28,0,0,0,search|cart_checkout|customer_support,search,1,1
FDBK00675,Social Media,DoorDash,Items disappear from my cart before checkout. While checking a previous order. The problem made the order process difficult. A smoother experience would help.,4.0,2026-07-04,Tamil,Android,158,24,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00676,Support Ticket,Uber Eats,Please add dark mode to the app. After the latest update. The issue is still happening. A smoother experience would help.,,2026-03-08,English,Android,121,21,0,0,1,feature_request|customer_support,feature_request,0,1
FDBK00677,App Store,Uber Eats,I cannot reach a real support agent through the app. On my android phone. The issue is still happening. A smoother experience would help.,,2025-11-17,English,iOS,137,24,0,0,0,customer_support,customer_support,0,1
FDBK00678,Survey,Uber Eats,My saved address disappeared after the app update. On my iphone. The issue is still happening. A smoother experience would help.,3.0,2025-05-18,English,iOS,128,21,0,0,0,customer_support|account,customer_support,1,1
FDBK00679,Social Media,Grubhub,The app gave an inaccurate delivery estimate. When using mobile data. The issue is still happening. A smoother experience would help.,2.0,2026-05-14,English,iOS,133,21,0,0,0,customer_support,customer_support,1,1
FDBK00680,Social Media,Swiggy,The app is easy to use and checkout is very smooth. After reopening the app. The issue is still happening. A smoother experience would help.,5.0,2025-05-24,Tamil,Android,140,25,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00681,Email,Grubhub,The app crashes whenever I open the orders page. During a busy lunch period. The issue is still happening. A smoother experience would help.,,2025-01-20,Hindi,Android,140,24,0,0,0,app_crash|customer_support,app_crash,0,1
FDBK00682,Email,Uber Eats,The new interface is confusing and navigation takes too many steps. While using the latest app version. The issue is still happening. A smoother experience would help.,4.0,2025-07-02,Tamil,Android,167,27,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00683,Email,DoorDash,The app takes too long to load even on a fast connection. When trying to complete checkout. The issue is still happening. A smoother experience would help.,2.0,2026-01-10,English,Web,155,27,0,0,0,performance|cart_checkout|customer_support,performance,1,1
FDBK00684,Support Ticket,Grubhub,I cannot log in after the latest update. After returning to the app. The issue is still happening. A smoother experience would help.,3.0,2026-05-29,English,Android,132,23,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00685,App Store,Zomato,Money was deducted but the order was not confirmed. While ordering from a saved address. The issue is still happening. A smoother experience would help.,3.0,2025-06-19,Telugu,Android,152,25,0,0,0,payment|customer_support|account,payment,1,1
FDBK00686,App Store,Uber Eats,The order tracking map stopped updating. When switching between wi-fi and mobile data. The issue is still happening. A smoother experience would help.,1.0,2026-11-05,English,Android,150,23,0,0,0,order_tracking|customer_support,order_tracking,1,1
FDBK00687,Google Play,Zomato,I did not receive the order confirmation notification. During the evening. The issue is still happening. A smoother experience would help.,2.0,2025-09-28,Telugu,iOS,138,21,0,0,0,notifications|customer_support,notifications,1,1
FDBK00688,Google Play,Swiggy,Search results are not relevant to what I type. After placing a second order. The issue is still happening. A smoother experience would help.,3.0,2026-02-02,Tamil,iOS,141,24,0,0,0,search|customer_support,search,1,1
FDBK00689,Social Media,DoorDash,Items disappear from my cart before checkout. When several items are in the cart. The issue is still happening. A smoother experience would help.,,2025-04-16,Telugu,Android,145,24,0,0,0,cart_checkout|customer_support,cart_checkout,0,1
FDBK00690,Email,Swiggy,Please add dark mode to the app. While checking a previous order. The issue is still happening. A smoother experience would help.,2.0,2026-01-21,Telugu,iOS,129,22,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00691,Survey,DoorDash,I cannot reach a real support agent through the app. After the latest update. This worked correctly before. A smoother experience would help.,4.0,2026-01-21,English,Web,141,23,0,0,0,customer_support,customer_support,1,1
FDBK00692,App Store,Uber Eats,My saved address disappeared after the app update. On my android phone. This worked correctly before. A smoother experience would help.,4.0,2026-05-09,English,Android,135,21,0,0,0,customer_support|account,customer_support,1,1
FDBK00693,App Store,Zomato,The app gave an inaccurate delivery estimate. On my iphone. This worked correctly before. A smoother experience would help.,2.0,2025-03-20,English,iOS,123,19,0,0,0,customer_support,customer_support,1,1
FDBK00694,Support Ticket,Swiggy,The app is easy to use and checkout is very smooth. When using mobile data. This worked correctly before. A smoother experience would help.,5.0,2025-02-05,Hindi,Web,139,24,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00695,App Store,Uber Eats,The app crashes whenever I open the orders page. After reopening the app. This worked correctly before. A smoother experience would help.,4.0,2026-06-05,English,Android,137,22,0,0,0,app_crash|customer_support,app_crash,1,1
FDBK00696,Email,Zomato,The new interface is confusing and navigation takes too many steps. During a busy lunch period. This worked correctly before. A smoother experience would help.,4.0,2025-02-14,English,Android,159,25,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00697,Support Ticket,Zomato,The app takes too long to load even on a fast connection. While using the latest app version. This worked correctly before. A smoother experience would help.,2.0,2025-05-31,Telugu,Web,157,27,0,0,0,performance|customer_support,performance,1,1
FDBK00698,Social Media,DoorDash,I cannot log in after the latest update. When trying to complete checkout. This worked correctly before. A smoother experience would help.,5.0,2026-08-01,English,Android,138,22,0,0,0,login_auth|cart_checkout|customer_support,login_auth,1,1
FDBK00699,Survey,Zomato,Money was deducted but the order was not confirmed. After returning to the app. This worked correctly before. A smoother experience would help.,,2026-04-05,English,Web,143,23,0,0,0,payment|customer_support,payment,0,1
FDBK00700,Social Media,Grubhub,The order tracking map stopped updating. While ordering from a saved address. This worked correctly before. A smoother experience would help.,4.0,2025-05-27,English,Android,141,21,0,0,0,order_tracking|customer_support|account,order_tracking,1,1
FDBK00701,Email,Swiggy,I did not receive the order confirmation notification. When switching between wi-fi and mobile data. This worked correctly before. A smoother experience would help.,4.0,2025-12-17,English,Web,164,24,0,0,0,notifications|customer_support,notifications,1,1
FDBK00702,Google Play,Zomato,Search results are not relevant to what I type. During the evening. This worked correctly before. A smoother experience would help.,1.0,2026-01-30,Telugu,Web,131,21,0,0,0,search|customer_support,search,1,1
FDBK00703,Survey,Grubhub,Items disappear from my cart before checkout. After placing a second order. This worked correctly before. A smoother experience would help.,2.0,2025-06-03,Telugu,Android,139,21,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00704,Survey,Zomato,Please add dark mode to the app. When several items are in the cart. This worked correctly before. A smoother experience would help.,1.0,2026-06-29,Telugu,Android,132,23,0,0,1,cart_checkout|feature_request|customer_support,cart_checkout,1,1
FDBK00705,Google Play,Grubhub,I cannot reach a real support agent through the app. While checking a previous order. This worked correctly before. A smoother experience would help.,2.0,2026-03-18,Hindi,Android,149,24,0,0,0,customer_support,customer_support,1,1
FDBK00706,Email,Grubhub,My saved address disappeared after the app update. After the latest update. I expected the app to handle this more smoothly. A smoother experience would help.,2.0,2026-05-09,English,Web,158,26,0,0,0,customer_support|account,customer_support,1,1
FDBK00707,App Store,Swiggy,The app gave an inaccurate delivery estimate. On my android phone. I expected the app to handle this more smoothly. A smoother experience would help.,3.0,2025-05-18,English,Web,149,25,0,0,0,customer_support,customer_support,1,1
FDBK00708,Social Media,Swiggy,The app is easy to use and checkout is very smooth. On my iphone. I expected the app to handle this more smoothly. A smoother experience would help.,4.0,2025-09-21,Telugu,Android,148,28,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00709,Social Media,Zomato,The app crashes whenever I open the orders page. When using mobile data. I expected the app to handle this more smoothly. A smoother experience would help.,3.0,2026-06-17,Tamil,iOS,155,27,0,0,0,app_crash|customer_support,app_crash,1,1
FDBK00710,App Store,Uber Eats,The new interface is confusing and navigation takes too many steps. After reopening the app. I expected the app to handle this more smoothly. A smoother experience would help.,1.0,2026-02-23,Tamil,iOS,175,29,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00711,Support Ticket,Grubhub,The app takes too long to load even on a fast connection. During a busy lunch period. I expected the app to handle this more smoothly. A smoother experience would help.,4.0,2025-09-25,English,Web,168,31,0,0,0,performance|customer_support,performance,1,1
FDBK00712,Email,Uber Eats,I cannot log in after the latest update. While using the latest app version. I expected the app to handle this more smoothly. A smoother experience would help.,4.0,2025-07-28,English,iOS,159,28,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00713,Support Ticket,Grubhub,Money was deducted but the order was not confirmed. When trying to complete checkout. I expected the app to handle this more smoothly. A smoother experience would help.,2.0,2026-07-27,English,Web,168,28,0,0,0,payment|cart_checkout|customer_support,payment,1,1
FDBK00714,App Store,Uber Eats,The order tracking map stopped updating. After returning to the app. I expected the app to handle this more smoothly. A smoother experience would help.,5.0,2025-05-22,Tamil,Android,151,25,0,0,0,order_tracking|customer_support,order_tracking,1,1
FDBK00715,Survey,DoorDash,I did not receive the order confirmation notification. While ordering from a saved address. I expected the app to handle this more smoothly. A smoother experience would help.,4.0,2025-04-13,Telugu,Android,174,28,0,0,0,notifications|customer_support|account,notifications,1,1
FDBK00716,Google Play,Swiggy,Search results are not relevant to what I type. When switching between wi-fi and mobile data. I expected the app to handle this more smoothly. A smoother experience would help.,5.0,2025-06-14,English,Web,176,30,0,0,0,search|customer_support,search,1,1
FDBK00717,Support Ticket,Zomato,Items disappear from my cart before checkout. During the evening. I expected the app to handle this more smoothly. A smoother experience would help.,1.0,2026-03-22,English,Android,148,24,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00718,Email,Grubhub,Please add dark mode to the app. After placing a second order. I expected the app to handle this more smoothly. A smoother experience would help.,3.0,2025-02-08,English,Android,145,26,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00719,Google Play,Zomato,I cannot reach a real support agent through the app. When several items are in the cart. I expected the app to handle this more smoothly. A smoother experience would help.,3.0,2025-06-29,Tamil,iOS,171,31,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00720,Email,Grubhub,My saved address disappeared after the app update. While checking a previous order. I expected the app to handle this more smoothly. A smoother experience would help.,,2025-07-19,Telugu,Android,166,27,0,0,0,customer_support|account,customer_support,0,1
FDBK00721,App Store,Swiggy,The app gave an inaccurate delivery estimate. After the latest update. The problem started recently. A smoother experience would help.,2.0,2025-06-23,English,Android,134,20,0,0,0,customer_support,customer_support,1,1
FDBK00722,Social Media,Uber Eats,The app is easy to use and checkout is very smooth. On my android phone. The problem started recently. A smoother experience would help.,5.0,2025-10-10,Hindi,Android,136,24,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00723,Social Media,Swiggy,The app crashes whenever I open the orders page. On my iphone. The problem started recently. A smoother experience would help.,5.0,2026-06-15,English,iOS,126,21,0,0,0,app_crash|customer_support,app_crash,1,1
FDBK00724,Support Ticket,Zomato,The new interface is confusing and navigation takes too many steps. When using mobile data. The problem started recently. A smoother experience would help.,2.0,2026-07-27,Telugu,Android,155,24,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00725,Google Play,DoorDash,The app takes too long to load even on a fast connection. After reopening the app. The problem started recently. A smoother experience would help.,4.0,2026-04-11,English,Web,146,25,0,0,0,performance|customer_support,performance,1,1
FDBK00726,Google Play,Grubhub,I cannot log in after the latest update. During a busy lunch period. The problem started recently. A smoother experience would help.,4.0,2026-06-03,English,iOS,132,22,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00727,Email,DoorDash,Money was deducted but the order was not confirmed. While using the latest app version. The problem started recently. A smoother experience would help.,4.0,2025-04-30,Tamil,Web,151,24,0,0,0,payment|customer_support,payment,1,1
FDBK00728,App Store,DoorDash,The order tracking map stopped updating. When trying to complete checkout. The problem started recently. A smoother experience would help.,,2026-01-22,Hindi,Web,138,20,0,0,0,order_tracking|cart_checkout|customer_support,order_tracking,0,1
FDBK00729,Support Ticket,Swiggy,I did not receive the order confirmation notification. After returning to the app. The problem started recently. A smoother experience would help.,1.0,2025-01-29,Hindi,Android,146,22,0,0,0,notifications|customer_support,notifications,1,1
FDBK00730,Support Ticket,Grubhub,Search results are not relevant to what I type. While ordering from a saved address. The problem started recently. A smoother experience would help.,3.0,2025-08-24,Telugu,Android,148,24,0,0,0,search|customer_support|account,search,1,1
FDBK00731,Google Play,Uber Eats,Items disappear from my cart before checkout. When switching between wi-fi and mobile data. The problem started recently. A smoother experience would help.,2.0,2025-09-27,Tamil,iOS,155,23,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00732,Support Ticket,DoorDash,Please add dark mode to the app. During the evening. The problem started recently. A smoother experience would help.,3.0,2025-03-19,English,iOS,116,19,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00733,Social Media,Zomato,I cannot reach a real support agent through the app. After placing a second order. The problem started recently. A smoother experience would help.,3.0,2025-07-07,English,Android,146,24,0,0,0,customer_support,customer_support,1,1
FDBK00734,App Store,Zomato,My saved address disappeared after the app update. When several items are in the cart. The problem started recently. A smoother experience would help.,2.0,2025-09-29,Telugu,iOS,150,24,0,0,0,cart_checkout|customer_support|account,cart_checkout,1,1
FDBK00735,Google Play,Uber Eats,The app gave an inaccurate delivery estimate. While checking a previous order. The problem started recently. A smoother experience would help.,1.0,2025-06-09,Telugu,Android,142,21,0,0,0,customer_support,customer_support,1,1
FDBK00736,Support Ticket,Grubhub,The app is easy to use and checkout is very smooth. After the latest update. I could not complete the task without retrying. A smoother experience would help.,5.0,2026-07-09,English,Web,158,28,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00737,Email,DoorDash,The app crashes whenever I open the orders page. On my android phone. I could not complete the task without retrying. A smoother experience would help.,2.0,2025-10-09,Hindi,Android,151,26,0,0,0,app_crash|customer_support,app_crash,1,1
FDBK00738,Survey,Uber Eats,The new interface is confusing and navigation takes too many steps. On my iphone. I could not complete the task without retrying. A smoother experience would help.,4.0,2025-05-12,Telugu,Android,163,27,0,0,0,ui_ux|customer_support,ui_ux,1,1
FDBK00739,Social Media,Zomato,The app takes too long to load even on a fast connection. When using mobile data. I could not complete the task without retrying. A smoother experience would help.,3.0,2026-05-30,Hindi,Android,163,29,0,0,0,performance|customer_support,performance,1,1
FDBK00740,Social Media,Swiggy,I cannot log in after the latest update. After reopening the app. I could not complete the task without retrying. A smoother experience would help.,2.0,2026-06-15,English,Android,147,25,0,0,0,login_auth|customer_support,login_auth,1,1
FDBK00741,Support Ticket,Grubhub,Money was deducted but the order was not confirmed. During a busy lunch period. I could not complete the task without retrying. A smoother experience would help.,2.0,2026-01-24,English,Android,161,27,0,0,0,payment|customer_support,payment,1,1
FDBK00742,Support Ticket,Uber Eats,The order tracking map stopped updating. While using the latest app version. I could not complete the task without retrying. A smoother experience would help.,2.0,2026-07-16,Telugu,iOS,158,25,0,0,0,order_tracking|customer_support,order_tracking,1,1
FDBK00743,Survey,Zomato,I did not receive the order confirmation notification. When trying to complete checkout. I could not complete the task without retrying. A smoother experience would help.,3.0,2026-10-01,Hindi,iOS,170,26,0,0,0,notifications|cart_checkout|customer_support,notifications,1,1
FDBK00744,Survey,Zomato,Search results are not relevant to what I type. After returning to the app. I could not complete the task without retrying. A smoother experience would help.,2.0,2026-01-09,Telugu,Android,157,27,0,0,0,search|customer_support,search,1,1
FDBK00745,Support Ticket,Zomato,Items disappear from my cart before checkout. While ordering from a saved address. I could not complete the task without retrying. A smoother experience would help.,5.0,2025-08-23,Telugu,Web,164,26,0,0,0,cart_checkout|customer_support|account,cart_checkout,1,1
FDBK00746,Social Media,Zomato,Please add dark mode to the app. When switching between wi-fi and mobile data. I could not complete the task without retrying. A smoother experience would help.,2.0,2026-01-26,Hindi,Android,160,27,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK00747,App Store,Grubhub,I cannot reach a real support agent through the app. During the evening. I could not complete the task without retrying. A smoother experience would help.,3.0,2025-06-30,Telugu,iOS,154,26,0,0,0,customer_support,customer_support,1,1
FDBK00748,Email,Grubhub,My saved address disappeared after the app update. After placing a second order. I could not complete the task without retrying. A smoother experience would help.,2.0,2026-05-14,English,Web,162,26,0,0,0,customer_support|account,customer_support,1,1
FDBK00749,App Store,DoorDash,The app gave an inaccurate delivery estimate. When several items are in the cart. I could not complete the task without retrying. A smoother experience would help.,1.0,2025-12-04,Hindi,Android,163,27,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
