feedback_id,customer_id,restaurant_id,restaurant_name,feedback_text,rating,source,created_date,city,language,reviewer_name,state,review_title,visit_type,food_rating,delivery_rating,order_value,order_id,delivery_partner,delivery_time,survey_id,satisfaction_score,recommend_score,food_quality,service_quality,cleanliness,ticket_id,issue_category,priority,status,email_id,subject,request_id,feature_category,feature_title,staff_rating,ambience_rating,post_id,platform,username,engagement
FB100559,CUS0119,RES008,BiryaniBox Mumbai,"Top marks for packaging! The food arrived piping hot thanks to the insulated container design used by BiryaniBox Mumbai. Even during a long transit across Mumbai, there was zero leakage of gravy or oil. Cutlery, napkins, and mouth fresheners were neatly tucked into a separate pocket inside the delivery bag. Thoughtful packaging that enhances the overall meal experience.",4.0,Uber Eats,2024-03-24,,,,,,,,,,ORD100209,,31 mins,,,,,,,,,,,,,,,,,,,,,
FB100560,CUS0120,RES001,BiryaniBox Vijayawada,"Extremely disappointed with our dinner order from BiryaniBox Vijayawada. The Mutton Biryani rice tasted burnt and overcooked, while the mutton pieces were tough and rubbery. The salan was excessively salty and virtually inedible. We expected high standards from the Vijayawada branch, but quality control was completely missing today. Wasted our money and had to order food elsewhere. Immediate kitchen quality inspection is required.",2.0,Uber Eats,2024-06-16,,,,,,,,,,ORD100210,,56 mins,,,,,,,,,,,,,,,,,,,,,
FB100561,CUS0121,RES002,BiryaniBox Guntur,"   Appalling  staff  behavior  at  BiryaniBox  Guntur!  The  waiter  was  extremely  rude,  condescending,  and  indifferent  when  we  politely  inquired  about  our  delayed  order  after  35  minutes  of  waiting.  Rather  than  resolving  the  issue,  he  argued  aggressively  in  front  of  other  guests.  Unprofessional  conduct  that  ruined  our  lunch  in  Guntur.  Furthermore,  the  staff  hygiene  standards  and  overall  brand  consistency  at  BiryaniBox  Guntur  remain  commendable  across  repeat  visits.  We  look  forward  to  ordering  our  next  meal  here  soon.   ",3.0,Uber Eats,2024-01-17,,,,,,,,,,ORD100211,,52 mins,,,,,,,,,,,,,,,,,,,,,
FB100562,CUS0122,RES003,BiryaniBox Hyderabad,Overpriced and disappointing! Prices at BiryaniBox Hyderabad have increased by over 20% recently while portion sizes have visibly shrunk. Charging 450 INR for a single biryani with just two small chicken pieces is completely unreasonable. Adding platform fees and packaging charges makes it an exorbitant waste of money in Hyderabad.,1.0,Uber Eats,2024-04-21,,,,,,,,,,ORD100212,,28 mins,,,,,,,,,,,,,,,,,,,,,
FB100563,CUS0123,RES004,BiryaniBox Visakhapatnam,"Stood outside in the heat for over 45 minutes despite pre-booking a table online! When we finally got seated, the kitchen took another 35 minutes to bring out two basic chicken biryanis. Unacceptable operational delays that test customer patience. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Visakhapatnam remain commendable across repeat visits. We look forward to ordering our next meal here soon.",,Uber Eats,2024-05-11,,,,,,,,,,ORD100213,,38 mins,,,,,,,,,,,,,,,,,,,,,
FB100564,CUS0124,RES005,BiryaniBox Bengaluru,"Exceptional value for money at BiryaniBox Bengaluru! The family biryani combo easily fed four adults with generous portions of juicy chicken, fragrant rice, two starters, and desserts. Applying the promotional coupon on the app gave us a flat 20% discount, making the meal amazingly affordable. Outstanding price-to-quality ratio in Bengaluru. Highly recommended!",4.0,Uber Eats,2024-05-15,,,,,,,,,,ORD100214,,54 mins,,,,,,,,,,,,,,,,,,,,,
FB100565,CUS0125,RES006,BiryaniBox Chennai,"Multiple payment options available including credit cards, debit cards, NetBanking, Paytm, and Amazon Pay. Checkout was effortless and instant OTP verification worked smoothly. Invoice was immediately sent to my registered email and phone number. Great fintech integration! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-05-22,,,,,,,,,,ORD100215,,33 mins,,,,,,,,,,,,,,,,,,,,,
FB100566,,RES007,BiryaniBox Pune,"Frustrating payment failure on the app! Money was debited twice from my bank account via UPI, but the app displayed an 'Order Failed' screen. Customer support phone lines were busy and chat bot provided zero assistance. It took 6 days of continuous follow-ups to get my hard-earned money refunded. Unreliable payment infrastructure!",2.0,Uber Eats,2024-06-09,,,,,,,,,,ORD100216,,45 mins,,,,,,,,,,,,,,,,,,,,,
FB100567,CUS0127,RES008,BiryaniBox Mumbai,"Order placed during peak Sunday lunch hour was delivered in under 30 minutes by the BiryaniBox Mumbai team. Real-time GPS tracking on the mobile app was pinpoint accurate. The driver handled the parcel with care, ensuring the salan pouches and raita cups remained intact without leaking. Kudos to the logistics team for managing rush hour so efficiently.",4.0,Uber Eats,2024-04-16,,,,,,,,,,ORD100217,,28 mins,,,,,,,,,,,,,,,,,,,,,
FB100568,CUS0128,RES001,BiryaniBox Vijayawada,"Failed card transaction error on the POS machine at Vijayawada branch. The cashier charged my card twice asserting the first attempt failed, but both amounts were deducted from my account. Poor billing handling and unhelpful resolution from branch management. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Uber Eats,2024-03-27,,,,,,,,,,ORD100218,,38 mins,,,,,,,,,,,,,,,,,,,,,
FB100569,CUS0129,RES002,BiryaniBox Guntur,"Ordered dinner through the mobile app from the Guntur outlet. The Chicken 65 Biryani combo was absolutely delicious, brimming with authentic Hyderabadi flavor and freshly fried curry leaves. Basmati grains were long, separate, and fragrant. Packaging kept the meal piping hot until it reached our doorstep. It is rare to find such consistent quality across repeat orders. BiryaniBox has earned a loyal customer in me.",,Uber Eats,2024-07-22,,,,,,,,,,ORD100219,,30 mins,,,,,,,,,,,,,,,,,,,,,
FB100570,CUS0130,RES003,BiryaniBox Hyderabad,"Very reasonable pricing considering the premium basmati rice, high quality ingredients, and generous portion sizes. The executive lunch box is priced perfectly for working professionals in Hyderabad. Great combo offers and loyalty reward discounts make dining at BiryaniBox Hyderabad worth every single rupee spent. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-07-20,,,,,,,,,,ORD100220,,39 mins,,,,,,,,,,,,,,,,,,,,,
FB100571,CUS0131,RES004,BiryaniBox Visakhapatnam,"   Decent  app  design.  Cart  creation  and  coupon  application  work  fine,  though  push  notifications  regarding  promotions  are  a  bit  too  frequent.  A  setting  to  customize  notification  preferences  would  be  appreciated.  Furthermore,  the  staff  hygiene  standards  and  overall  brand  consistency  at  BiryaniBox  Visakhapatnam  remain  commendable  across  repeat  visits.  We  look  forward  to  ordering  our  next  meal  here  soon.   ",3.0,Uber Eats,2024-06-28,,,,,,,,,,ORD100221,,32 mins,,,,,,,,,,,,,,,,,,,,,
FB100572,CUS0132,RES005,BiryaniBox Bengaluru,"Frustrating payment failure on the app! Money was debited twice from my bank account via UPI, but the app displayed an 'Order Failed' screen. Customer support phone lines were busy and chat bot provided zero assistance. It took 6 days of continuous follow-ups to get my hard-earned money refunded. Unreliable payment infrastructure!",2.0,Uber Eats,2024-03-19,,,,,,,,,,ORD100222,,56 mins,,,,,,,,,,,,,,,,,,,,,
FB100573,CUS0133,RES006,BiryaniBox Chennai,"Had an incredible dine-in experience at BiryaniBox Chennai! The waitstaff was exceptionally polite, welcoming, and attentive to our family's needs throughout dinner. The restaurant captain patiently guided us through the menu options and customized the spice level for our children. Service was prompt, hygienic, and courteous. Outstanding hospitality that sets a benchmark in Chennai.",5.0,Uber Eats,2024-04-15,,,,,,,,,,ORD100223,,60 mins,,,,,,,,,,,,,,,,,,,,,
FB100574,CUS0134,RES007,BiryaniBox Pune,"Extremely poor delivery coordination. The rider assigned to our order got lost in Pune and kept arguing over the phone instead of checking GPS directions. By the time he reached our location, the food was stone cold and unappetizing. Furthermore, the delivery partner was rude when handed payment. BiryaniBox must train their delivery personnel properly.",1.0,Uber Eats,2024-02-11,,,,,,,,,,ORD100224,,42 mins,,,,,,,,,,,,,,,,,,,,,
FB100575,CUS0135,RES008,BiryaniBox Mumbai,"Received cold and stale biryani from the Mumbai outlet. The chicken pieces had an unpleasant odor, indicating they were reheated leftovers rather than freshly prepared dum biryani. To make matters worse, the raita had turned sour. When we raised a complaint, the response was indifferent. Extremely unhygienic and poor food quality that completely ruined our family dinner experience.",2.0,Uber Eats,2024-01-01,,,,,,,,,,ORD100225,,28 mins,,,,,,,,,,,,,,,,,,,,,
FB100576,CUS0136,RES001,BiryaniBox Vijayawada,"Superb tamper-proof packaging that guarantees hygiene and fresh food delivery. The aluminum handi box preserved the ghee aroma of the biryani perfectly. Starter containers had steam vents to prevent moisture buildup, keeping the chicken crisp. Excellent packaging standards that other restaurants in Vijayawada should emulate. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",,Uber Eats,2024-05-28,,,,,,,,,,ORD100226,,55 mins,,,,,,,,,,,,,,,,,,,,,
FB100577,CUS0137,RES002,BiryaniBox Guntur,"Extremely poor delivery coordination. The rider assigned to our order got lost in Guntur and kept arguing over the phone instead of checking GPS directions. By the time he reached our location, the food was stone cold and unappetizing. Furthermore, the delivery partner was rude when handed payment. BiryaniBox must train their delivery personnel properly.",2.0,Uber Eats,2024-07-14,,,,,,,,,,ORD100227,,45 mins,,,,,,,,,,,,,,,,,,,,,
FB100578,CUS0138,RES003,BiryaniBox Hyderabad,"Inattentive and careless floor staff. Waiters ignored our table for 20 minutes while attending exclusively to larger bill groups. Cutlery was dropped noisily without an apology, and our feedback was dismissed casually. Worst customer service experience we have encountered in Hyderabad. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Uber Eats,2024-03-15,,,,,,,,,,ORD100228,,51 mins,,,,,,,,,,,,,,,,,,,,,
FB100579,CUS0139,RES004,BiryaniBox Visakhapatnam,"The restaurant personnel at BiryaniBox Visakhapatnam were professional and well trained. Staff members wore masks and gloves, maintaining strict hygiene standards. Orders were served hot and fresh with minimal waiting time. Their friendly attitude made our celebration memorable. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Visakhapatnam remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-07-16,,,,,,,,,,ORD100229,,35 mins,,,,,,,,,,,,,,,,,,,,,
FB100580,CUS0140,RES005,BiryaniBox Bengaluru,"EXTREME DELAY IN KITCHEN OUTPUT DURING LUNCH HOUR. WE SAT AT THE TABLE FOR 40 MINUTES BEFORE EVEN RECEIVING WATER OR CUTLERY. FOOD ARRIVED LUKEWARM AFTER AN HOUR. TOTAL OPERATIONAL FAILURE AT THE BENGALURU BRANCH. FURTHERMORE, THE STAFF HYGIENE STANDARDS AND OVERALL BRAND CONSISTENCY AT BIRYANIBOX BENGALURU REMAIN COMMENDABLE ACROSS REPEAT VISITS. WE LOOK FORWARD TO ORDERING OUR NEXT MEAL HERE SOON.",2.0,Uber Eats,2024-07-08,,,,,,,,,,ORD100230,,57 mins,,,,,,,,,,,,,,,,,,,,,
FB100581,CUS0141,RES006,BiryaniBox Chennai,"<b>Zero waiting time on a busy Friday night at BiryaniBox Chennai! We were seated immediately upon arrival, and our order of Special Mutton Biryani was served piping hot within 10 minutes. The kitchen operates with incredible speed and efficiency in Chennai. Outstanding table turnover and kitchen management! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.</b>",5.0,Uber Eats,2024-06-03,,,,,,,,,,ORD100231,,40 mins,,,,,,,,,,,,,,,,,,,,,
FB100582,CUS0142,RES007,BiryaniBox Pune,"Kudos to the polite and efficient staff at the Pune outlet! From the valet parking attendant to the floor manager, everyone greeted us with warm smiles. When our order was delayed by 5 minutes, the manager apologized humbly and offered a complimentary Double Ka Meetha dessert. Exemplary customer care! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-05-11,,,,,,,,,,ORD100232,,64 mins,,,,,,,,,,,,,,,,,,,,,
FB100583,CUS0143,RES008,BiryaniBox Mumbai,Overpriced and disappointing! Prices at BiryaniBox Mumbai have increased by over 20% recently while portion sizes have visibly shrunk. Charging 450 INR for a single biryani with just two small chicken pieces is completely unreasonable. Adding platform fees and packaging charges makes it an exorbitant waste of money in Mumbai.,2.0,Uber Eats,2024-04-28,,,,,,,,,,ORD100233,,36 mins,,,,,,,,,,,,,,,,,,,,,
FB100584,CUS0144,RES001,BiryaniBox Vijayawada,"Affordable and satisfying meals for student groups and families alike. The portion size of the Special Dum Biryani is huge compared to competing restaurants in Vijayawada. Combined with seasonal discounts and cashbacks, BiryaniBox offers the best value biryani in town. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Uber Eats,2024-02-27,,,,,,,,,,ORD100234,,45 mins,,,,,,,,,,,,,,,,,,,,,
FB100585,CUS0145,RES002,BiryaniBox Guntur,"ExTrEmE DeLaY In kItChEn oUtPuT DuRiNg lUnCh hOuR. wE SaT At tHe tAbLe fOr 40 MiNuTeS BeFoRe eVeN ReCeIvInG WaTeR Or cUtLeRy. FoOd aRrIvEd lUkEwArM AfTeR An hOuR. tOtAl oPeRaTiOnAl fAiLuRe aT ThE GuNtUr bRaNcH. fUrThErMoRe, ThE StAfF HyGiEnE StAnDaRdS AnD OvErAlL BrAnD CoNsIsTeNcY At bIrYaNiBoX GuNtUr rEmAiN CoMmEnDaBlE AcRoSs rEpEaT ViSiTs. We lOoK FoRwArD To oRdErInG OuR NeXt mEaL HeRe sOoN.",3.0,Uber Eats,2024-02-27,,,,,,,,,,ORD100235,,58 mins,,,,,,,,,,,,,,,,,,,,,
FB100586,CUS0146,RES003,BiryaniBox Hyderabad,"Extreme delay in kitchen output during lunch hour. We sat at the table for 40 minutes before even receiving water or cutlery. Food arrived lukewarm after an hour. Total operational failure at the Hyderabad branch. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Uber Eats,2024-06-18,,,,,,,,,,ORD100236,,54 mins,,,,,,,,,,,,,,,,,,,,,
FB100587,CUS0147,RES004,BiryaniBox Visakhapatnam,"Frustrating payment failure on the app! Money was debited twice from my bank account via UPI, but the app displayed an 'Order Failed' screen. Customer support phone lines were busy and chat bot provided zero assistance. It took 6 days of continuous follow-ups to get my hard-earned money refunded. Unreliable payment infrastructure!",1.0,Uber Eats,2024-06-11,,,,,,,,,,ORD100237,,30 mins,,,,,,,,,,,,,,,,,,,,,
FB100588,CUS0148,RES005,BiryaniBox Bengaluru,"Frustrating payment failure on the app! Money was debited twice from my bank account via UPI, but the app displayed an 'Order Failed' screen. Customer support phone lines were busy and chat bot provided zero assistance. It took 6 days of continuous follow-ups to get my hard-earned money refunded. Unreliable payment infrastructure!",2.0,Uber Eats,12-Jun-2024,,,,,,,,,,ORD100238,,30 mins,,,,,,,,,,,,,,,,,,,,,
FB100589,CUS0149,RES006,BiryaniBox Chennai,"Kudos to the polite and efficient staff at the Chennai outlet! From the valet parking attendant to the floor manager, everyone greeted us with warm smiles. When our order was delayed by 5 minutes, the manager apologized humbly and offered a complimentary Double Ka Meetha dessert. Exemplary customer care! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-04-04,,,,,,,,,,ORD100239,,28 mins,,,,,,,,,,,,,,,,,,,,,
FB100590,CUS0150,RES007,BiryaniBox Pune,"The restaurant personnel at BiryaniBox Pune were professional and well trained. Staff members wore masks and gloves, maintaining strict hygiene standards. Orders were served hot and fresh with minimal waiting time. Their friendly attitude made our celebration memorable. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Uber Eats,2024-02-01,,,,,,,,,,ORD100240,,45 mins,,,,,,,,,,,,,,,,,,,,,
FB100591,CUS0151,RES008,BiryaniBox Mumbai,"Stood outside in the heat for over 45 minutes despite pre-booking a table online! When we finally got seated, the kitchen took another 35 minutes to bring out two basic chicken biryanis. Unacceptable operational delays that test customer patience. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Uber Eats,2024-06-13,,,,,,,,,,ORD100241,,50 mins,,,,,,,,,,,,,,,,,,,,,
FB100592,CUS0152,RES001,BiryaniBox Vijayawada,"Prompt refund processing when an item was out of stock! The auto-refund was credited back to my UPI bank account within 10 minutes with clear SMS updates. Transparent financial handling that builds immense trust with customers in Vijayawada. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-02-16,,,,,,,,,,ORD100242,,45 mins,,,,,,,,,,,,,,,,,,,,,
FB100593,CUS0153,RES002,BiryaniBox Guntur,"Extremely disappointed with our dinner order from BiryaniBox Guntur. The Mutton Biryani rice tasted burnt and overcooked, while the mutton pieces were tough and rubbery. The salan was excessively salty and virtually inedible. We expected high standards from the Guntur branch, but quality control was completely missing today. Wasted our money and had to order food elsewhere. Immediate kitchen quality inspection is required.",1.0,Uber Eats,13-Jan-2024,,,,,,,,,,ORD100243,,62 mins,,,,,,,,,,,,,,,,,,,,,
FB100594,CUS0154,RES003,BiryaniBox Hyderabad,"IMPRESSED BY THE ULTRA-FAST DELIVERY SERVICE FROM BIRYANIBOX HYDERABAD! THE FOOD ARRIVED IN JUST 22 MINUTES, WELL AHEAD OF THE ESTIMATED ARRIVAL TIME. THE DELIVERY PARTNER WAS EXTREMELY POLITE, WORE A CLEAN UNIFORM, AND FOLLOWED ALL DROP-OFF INSTRUCTIONS ACCURATELY. THE PACKAGING WAS PIPING HOT AND COMPLETELY SEALED WITH ZERO SPILLAGE. SEAMLESS EXPERIENCE FROM APP ORDER PLACEMENT TO FINAL DELIVERY IN HYDERABAD.",4.0,Uber Eats,2024-05-21,,,,,,,,,,ORD100244,,31 mins,,,,,,,,,,,,,,,,,,,,,
FB100595,CUS0155,RES004,BiryaniBox Visakhapatnam,"Ordered dinner through the mobile app from the Visakhapatnam outlet. The Chicken 65 Biryani combo was absolutely delicious, brimming with authentic Hyderabadi flavor and freshly fried curry leaves. Basmati grains were long, separate, and fragrant. Packaging kept the meal piping hot until it reached our doorstep. It is rare to find such consistent quality across repeat orders. BiryaniBox has earned a loyal customer in me.",4.0,Uber Eats,2024-01-23,,,,,,,,,,ORD100245,,62 mins,,,,,,,,,,,,,,,,,,,,,
FB100596,CUS0156,RES005,BiryaniBox Bengaluru,"Prompt and swift table service! Even with a full dining room, the staff managed orders flawlessly. Starters arrived in 7 minutes and main course biryani was brought out right after. Smooth dining experience without tedious waiting. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Bengaluru remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Uber Eats,2024-03-05,,,,,,,,,,ORD100246,,54 mins,,,,,,,,,,,,,,,,,,,,,
FB100597,CUS0157,RES006,BiryaniBox Chennai,"Order tracking on the app showed 'Delivered' 20 minutes before the rider actually arrived at our house! When we contacted support, we received automated unhelpful responses. The delayed delivery resulted in soggy starters and cold biryani. Highly frustrating logistics management that makes us hesitant to order again. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Uber Eats,2024-02-11,,,,,,,,,,ORD100247,,25 mins,,,,,,,,,,,,,,,,,,,,,
FB100598,CUS0158,RES007,BiryaniBox Pune,"Fantastic delivery experience for our late-night biryani cravings! The rider located our residence in Pune effortlessly without calling multiple times for directions. The tin containers retained heat exceptionally well, ensuring the biryani and starter were steaming fresh when opened. Prompt, professional, and reliable service that makes ordering online a total pleasure.",5.0,Uber Eats,2024-06-24,,,,,,,,,,ORD100248,,31 mins,,,,,,,,,,,,,,,,,,,,,
FB100599,CUS0159,RES008,BiryaniBox Mumbai,"Multiple payment options available including credit cards, debit cards, NetBanking, Paytm, and Amazon Pay. Checkout was effortless and instant OTP verification worked smoothly. Invoice was immediately sent to my registered email and phone number. Great fintech integration! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Uber Eats,2024-01-03,,,,,,,,,,ORD100249,,32 mins,,,,,,,,,,,,,,,,,,,,,
FB100600,CUS0160,RES001,BiryaniBox Vijayawada,"Inattentive and careless floor staff. Waiters ignored our table for 20 minutes while attending exclusively to larger bill groups. Cutlery was dropped noisily without an apology, and our feedback was dismissed casually. Worst customer service experience we have encountered in Vijayawada. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon. www.swiggy.com/review/98214",1.0,Uber Eats,2024-06-04,,,,,,,,,,ORD100250,,62 mins,,,,,,,,,,,,,,,,,,,,,
FB100513,CUS0073,RES002,BiryaniBox Guntur,"Fantastic delivery experience for our late-night biryani cravings! The rider located our residence in Guntur effortlessly without calling multiple times for directions. The tin containers retained heat exceptionally well, ensuring the biryani and starter were steaming fresh when opened. Prompt, professional, and reliable service that makes ordering online a total pleasure.",5.0,Uber Eats,2024-01-14,,,,,,,,,,ORD100163,,36 mins,,,,,,,,,,,,,,,,,,,,,
FB100587,CUS0147,RES004,BiryaniBox Visakhapatnam,"Frustrating payment failure on the app! Money was debited twice from my bank account via UPI, but the app displayed an 'Order Failed' screen. Customer support phone lines were busy and chat bot provided zero assistance. It took 6 days of continuous follow-ups to get my hard-earned money refunded. Unreliable payment infrastructure!",1.0,Uber Eats,2024-06-11,,,,,,,,,,ORD100237,,30 mins,,,,,,,,,,,,,,,,,,,,,
FB100547,CUS0107,RES004,BiryaniBox Visakhapatnam,"Top marks for packaging! The food arrived piping hot thanks to the insulated container design used by BiryaniBox Visakhapatnam. Even during a long transit across Visakhapatnam, there was zero leakage of gravy or oil. Cutlery, napkins, and mouth fresheners were neatly tucked into a separate pocket inside the delivery bag. Thoughtful packaging that enhances the overall meal experience.",5.0,Uber Eats,2024-01-13,,,,,,,,,,ORD100197,,39 mins,,,,,,,,,,,,,,,,,,,,,
FB100528,CUS0088,RES001,BiryaniBox Vijayawada,"The staff at BiryaniBox Vijayawada was professional but seemed overwhelmed by the weekend crowd in Vijayawada. Service was somewhat formal and hurried, though our table requests were eventually fulfilled. Standard hospitality overall, but hiring additional servers during peak hours would help ease staff stress. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon. (Follow up note: Customer re-confirmed feedback via call)",3.0,Uber Eats,2024-04-04,,,,,,,,,,ORD100178,,59 mins,,,,,,,,,,,,,,,,,,,,,
FB100547,CUS0107,RES004,BiryaniBox Visakhapatnam,"Top marks for packaging! The food arrived piping hot thanks to the insulated container design used by BiryaniBox Visakhapatnam. Even during a long transit across Visakhapatnam, there was zero leakage of gravy or oil. Cutlery, napkins, and mouth fresheners were neatly tucked into a separate pocket inside the delivery bag. Thoughtful packaging that enhances the overall meal experience. (Follow up note: Customer re-confirmed feedback via call)",5.0,Uber Eats,2024-01-13,,,,,,,,,,ORD100197,,39 mins,,,,,,,,,,,,,,,,,,,,,
,CUS0081,RES002,,"Fantastic delivery experience for our late-night biryani cravings! The rider located our residence in Guntur effortlessly without calling multiple times for directions. The tin containers retained heat exceptionally well, ensuring the biryani and starter were steaming fresh when opened. Prompt, professional, and reliable service that makes ordering online a total pleasure.",,Customer Survey,2024-04-14,,,,,,,,,,,,,SUR10001,5.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,,
,CUS0082,RES003,,"Unacceptable delivery delay from BiryaniBox Hyderabad! The order arrived 50 minutes late, taking over an hour and fifteen minutes in total. The delivery agent refused to answer phone calls while we waited anxiously. When the parcel finally arrived, the biryani was completely cold and the paper bag was soaked in spilled curry. Terrible delivery service that ruined our evening plans in Hyderabad.",,Customer Survey,2024-07-26,,,,,,,,,,,,,SUR10002,2.0,9.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
,CUS0083,RES004,,"Inattentive and careless floor staff. Waiters ignored our table for 20 minutes while attending exclusively to larger bill groups. Cutlery was dropped noisily without an apology, and our feedback was dismissed casually. Worst customer service experience we have encountered in Visakhapatnam. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Visakhapatnam remain commendable across repeat visits. We look forward to ordering our next meal here soon. www.swiggy.com/review/98214",,Customer Survey,2024-02-10,,,,,,,,,,,,,SUR10003,1.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,
,CUS0084,RES005,,"Prompt and swift table service! Even with a full dining room, the staff managed orders flawlessly. Starters arrived in 7 minutes and main course biryani was brought out right after. Smooth dining experience without tedious waiting. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Bengaluru remain commendable across repeat visits. We look forward to ordering our next meal here soon.",,Customer Survey,2024-04-13,,,,,,,,,,,,,SUR10004,5.0,8.0,5.0,5.0,4.0,,,,,,,,,,,,,,,
,CUS0085,RES006,,"Multiple payment options available including credit cards, debit cards, NetBanking, Paytm, and Amazon Pay. Checkout was effortless and instant OTP verification worked smoothly. Invoice was immediately sent to my registered email and phone number. Great fintech integration! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",,Customer Survey,2024-07-10,,,,,,,,,,,,,SUR10005,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,
,,RES007,,"   Frequent  app  glitches  and  login  errors!  My  saved  addresses  and  loyalty  points  vanished  after  the  latest  app  update.  Customer  support  chat  feature  within  the  app  loops  endlessly  without  connecting  to  an  agent.  Unusable  mobile  application!  Furthermore,  the  staff  hygiene  standards  and  overall  brand  consistency  at  BiryaniBox  Pune  remain  commendable  across  repeat  visits.  We  look  forward  to  ordering  our  next  meal  here  soon.   ",,Customer Survey,2024-06-08,,,,,,,,,,,,,SUR10006,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
,CUS0087,RES008,,"Smooth and seamless payment experience on the official BiryaniBox app! The UPI payment gateway processed our transaction instantly in under 3 seconds without any lagging or error screens. I also received an instant 50 INR cashback coupon applied automatically to my wallet. Fast, secure, and hassle-free payment system for Mumbai customers.",,Customer Survey,2024-07-21,,,,,,,,,,,,,SUR10007,4.0,4.0,5.0,4.0,3.0,,,,,,,,,,,,,,,
,CUS0088,RES001,,"THE NEW BIRYANIBOX MOBILE APPLICATION IS BRILLIANT! CLEAN, MODERN UI WITH SMOOTH CATEGORY NAVIGATION AND QUICK CUSTOMIZATION SLIDERS FOR SPICE LEVELS AND EXTRA SALAN. THE LIVE GPS RIDER TRACKING FEATURE WORKS WITH PINPOINT ACCURACY. ORDERING BIRYANI IN VIJAYAWADA HAS NEVER BEEN EASIER OR FASTER. KUDOS TO THE TECH DEVELOPMENT TEAM!",,Customer Survey,2024-01-03,,,,,,,,,,,,,SUR10008,,7.0,4.0,4.0,3.0,,,,,,,,,,,,,,,
,CUS0089,RES002,,"Exorbitant waiting time exceeding 50 minutes at BiryaniBox Guntur! Staff kept repeatedly assuring us 'just 5 more minutes' without tracking the actual queue. People who arrived after us were seated earlier due to favoritism. Terribly mismanaged crowd handling that ruined our Sunday evening in Guntur. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Guntur remain commendable across repeat visits. We look forward to ordering our next meal here soon. 😍🍚❤️",,Customer Survey,2024-02-27,,,,,,,,,,,,,SUR10009,1.0,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
